tab 	er_specimens
er_citation_names	er_expedition_name	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_method_codes	specimen_class	specimen_core_depth	specimen_lithology	specimen_type
This study	318	U1359B	318-U1359B-009H_7A-0.15	318-U1359B-009H_7A-0.15	318-U1359B-009H_7A-0.15	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-009H_7A-0.2	318-U1359B-009H_7A-0.2	318-U1359B-009H_7A-0.2	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-009H_7A-0.25	318-U1359B-009H_7A-0.25	318-U1359B-009H_7A-0.25	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-009H_7A-0.3	318-U1359B-009H_7A-0.3	318-U1359B-009H_7A-0.3	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-009H_7A-0.35	318-U1359B-009H_7A-0.35	318-U1359B-009H_7A-0.35	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-009H_7A-0.4	318-U1359B-009H_7A-0.4	318-U1359B-009H_7A-0.4	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-009H_7A-0.45	318-U1359B-009H_7A-0.45	318-U1359B-009H_7A-0.45	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-009H_7A-0.5	318-U1359B-009H_7A-0.5	318-U1359B-009H_7A-0.5	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-009H_7A-0.55	318-U1359B-009H_7A-0.55	318-U1359B-009H_7A-0.55	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-009H_7A-0.6	318-U1359B-009H_7A-0.6	318-U1359B-009H_7A-0.6	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-009H_7A-0.65	318-U1359B-009H_7A-0.65	318-U1359B-009H_7A-0.65	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-009H-3-W-81	318-U1359B-009H-3-W-81	318-U1359B-009H-3-W-81	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_1A-0	318-U1359B-010H_1A-0	318-U1359B-010H_1A-0	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_1A-0.05	318-U1359B-010H_1A-0.05	318-U1359B-010H_1A-0.05	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_1A-0.1	318-U1359B-010H_1A-0.1	318-U1359B-010H_1A-0.1	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_1A-0.15	318-U1359B-010H_1A-0.15	318-U1359B-010H_1A-0.15	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_1A-0.2	318-U1359B-010H_1A-0.2	318-U1359B-010H_1A-0.2	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_1A-0.25	318-U1359B-010H_1A-0.25	318-U1359B-010H_1A-0.25	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_1A-0.3	318-U1359B-010H_1A-0.3	318-U1359B-010H_1A-0.3	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_1A-0.35	318-U1359B-010H_1A-0.35	318-U1359B-010H_1A-0.35	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_1A-0.4	318-U1359B-010H_1A-0.4	318-U1359B-010H_1A-0.4	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_1A-0.45	318-U1359B-010H_1A-0.45	318-U1359B-010H_1A-0.45	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_1A-0.5	318-U1359B-010H_1A-0.5	318-U1359B-010H_1A-0.5	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_1A-0.55	318-U1359B-010H_1A-0.55	318-U1359B-010H_1A-0.55	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_1A-0.6	318-U1359B-010H_1A-0.6	318-U1359B-010H_1A-0.6	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_1A-0.65	318-U1359B-010H_1A-0.65	318-U1359B-010H_1A-0.65	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_1A-0.7	318-U1359B-010H_1A-0.7	318-U1359B-010H_1A-0.7	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_1A-0.75	318-U1359B-010H_1A-0.75	318-U1359B-010H_1A-0.75	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_1A-0.8	318-U1359B-010H_1A-0.8	318-U1359B-010H_1A-0.8	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_1A-0.85	318-U1359B-010H_1A-0.85	318-U1359B-010H_1A-0.85	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_1A-0.9	318-U1359B-010H_1A-0.9	318-U1359B-010H_1A-0.9	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_1A-0.95	318-U1359B-010H_1A-0.95	318-U1359B-010H_1A-0.95	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_1A-1	318-U1359B-010H_1A-1	318-U1359B-010H_1A-1	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_1A-1.05	318-U1359B-010H_1A-1.05	318-U1359B-010H_1A-1.05	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_1A-1.1	318-U1359B-010H_1A-1.1	318-U1359B-010H_1A-1.1	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_1A-1.15	318-U1359B-010H_1A-1.15	318-U1359B-010H_1A-1.15	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_1A-1.2	318-U1359B-010H_1A-1.2	318-U1359B-010H_1A-1.2	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_1A-1.25	318-U1359B-010H_1A-1.25	318-U1359B-010H_1A-1.25	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_1A-1.3	318-U1359B-010H_1A-1.3	318-U1359B-010H_1A-1.3	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_1A-1.35	318-U1359B-010H_1A-1.35	318-U1359B-010H_1A-1.35	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_1A-1.4	318-U1359B-010H_1A-1.4	318-U1359B-010H_1A-1.4	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_1A-1.45	318-U1359B-010H_1A-1.45	318-U1359B-010H_1A-1.45	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_1A-1.5	318-U1359B-010H_1A-1.5	318-U1359B-010H_1A-1.5	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_2A-0	318-U1359B-010H_2A-0	318-U1359B-010H_2A-0	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_2A-0.05	318-U1359B-010H_2A-0.05	318-U1359B-010H_2A-0.05	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_2A-0.1	318-U1359B-010H_2A-0.1	318-U1359B-010H_2A-0.1	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_2A-0.15	318-U1359B-010H_2A-0.15	318-U1359B-010H_2A-0.15	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_2A-0.2	318-U1359B-010H_2A-0.2	318-U1359B-010H_2A-0.2	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_2A-0.25	318-U1359B-010H_2A-0.25	318-U1359B-010H_2A-0.25	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_2A-0.3	318-U1359B-010H_2A-0.3	318-U1359B-010H_2A-0.3	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_2A-0.35	318-U1359B-010H_2A-0.35	318-U1359B-010H_2A-0.35	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_2A-0.4	318-U1359B-010H_2A-0.4	318-U1359B-010H_2A-0.4	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_2A-0.45	318-U1359B-010H_2A-0.45	318-U1359B-010H_2A-0.45	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_2A-0.5	318-U1359B-010H_2A-0.5	318-U1359B-010H_2A-0.5	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_2A-0.55	318-U1359B-010H_2A-0.55	318-U1359B-010H_2A-0.55	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_2A-0.6	318-U1359B-010H_2A-0.6	318-U1359B-010H_2A-0.6	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_2A-0.65	318-U1359B-010H_2A-0.65	318-U1359B-010H_2A-0.65	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_2A-0.7	318-U1359B-010H_2A-0.7	318-U1359B-010H_2A-0.7	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_2A-0.75	318-U1359B-010H_2A-0.75	318-U1359B-010H_2A-0.75	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_2A-0.8	318-U1359B-010H_2A-0.8	318-U1359B-010H_2A-0.8	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_2A-0.85	318-U1359B-010H_2A-0.85	318-U1359B-010H_2A-0.85	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_2A-0.9	318-U1359B-010H_2A-0.9	318-U1359B-010H_2A-0.9	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_2A-0.95	318-U1359B-010H_2A-0.95	318-U1359B-010H_2A-0.95	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_2A-1	318-U1359B-010H_2A-1	318-U1359B-010H_2A-1	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_2A-1.05	318-U1359B-010H_2A-1.05	318-U1359B-010H_2A-1.05	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_2A-1.1	318-U1359B-010H_2A-1.1	318-U1359B-010H_2A-1.1	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_2A-1.15	318-U1359B-010H_2A-1.15	318-U1359B-010H_2A-1.15	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_2A-1.2	318-U1359B-010H_2A-1.2	318-U1359B-010H_2A-1.2	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_2A-1.25	318-U1359B-010H_2A-1.25	318-U1359B-010H_2A-1.25	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_2A-1.3	318-U1359B-010H_2A-1.3	318-U1359B-010H_2A-1.3	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_2A-1.35	318-U1359B-010H_2A-1.35	318-U1359B-010H_2A-1.35	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_2A-1.4	318-U1359B-010H_2A-1.4	318-U1359B-010H_2A-1.4	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_2A-1.45	318-U1359B-010H_2A-1.45	318-U1359B-010H_2A-1.45	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_2A-1.5	318-U1359B-010H_2A-1.5	318-U1359B-010H_2A-1.5	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_3A-0	318-U1359B-010H_3A-0	318-U1359B-010H_3A-0	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_3A-0.05	318-U1359B-010H_3A-0.05	318-U1359B-010H_3A-0.05	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_3A-0.1	318-U1359B-010H_3A-0.1	318-U1359B-010H_3A-0.1	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_3A-0.15	318-U1359B-010H_3A-0.15	318-U1359B-010H_3A-0.15	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_3A-0.2	318-U1359B-010H_3A-0.2	318-U1359B-010H_3A-0.2	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_3A-0.25	318-U1359B-010H_3A-0.25	318-U1359B-010H_3A-0.25	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_3A-0.3	318-U1359B-010H_3A-0.3	318-U1359B-010H_3A-0.3	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_3A-0.35	318-U1359B-010H_3A-0.35	318-U1359B-010H_3A-0.35	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_3A-0.4	318-U1359B-010H_3A-0.4	318-U1359B-010H_3A-0.4	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_3A-0.45	318-U1359B-010H_3A-0.45	318-U1359B-010H_3A-0.45	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_3A-0.5	318-U1359B-010H_3A-0.5	318-U1359B-010H_3A-0.5	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_3A-0.55	318-U1359B-010H_3A-0.55	318-U1359B-010H_3A-0.55	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_3A-0.6	318-U1359B-010H_3A-0.6	318-U1359B-010H_3A-0.6	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_3A-0.65	318-U1359B-010H_3A-0.65	318-U1359B-010H_3A-0.65	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_3A-0.7	318-U1359B-010H_3A-0.7	318-U1359B-010H_3A-0.7	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_3A-0.75	318-U1359B-010H_3A-0.75	318-U1359B-010H_3A-0.75	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_3A-0.8	318-U1359B-010H_3A-0.8	318-U1359B-010H_3A-0.8	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_3A-0.85	318-U1359B-010H_3A-0.85	318-U1359B-010H_3A-0.85	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_3A-0.9	318-U1359B-010H_3A-0.9	318-U1359B-010H_3A-0.9	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_3A-0.95	318-U1359B-010H_3A-0.95	318-U1359B-010H_3A-0.95	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_3A-1	318-U1359B-010H_3A-1	318-U1359B-010H_3A-1	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_3A-1.05	318-U1359B-010H_3A-1.05	318-U1359B-010H_3A-1.05	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_3A-1.1	318-U1359B-010H_3A-1.1	318-U1359B-010H_3A-1.1	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_3A-1.15	318-U1359B-010H_3A-1.15	318-U1359B-010H_3A-1.15	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_3A-1.2	318-U1359B-010H_3A-1.2	318-U1359B-010H_3A-1.2	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_3A-1.25	318-U1359B-010H_3A-1.25	318-U1359B-010H_3A-1.25	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_3A-1.3	318-U1359B-010H_3A-1.3	318-U1359B-010H_3A-1.3	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_3A-1.35	318-U1359B-010H_3A-1.35	318-U1359B-010H_3A-1.35	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_3A-1.4	318-U1359B-010H_3A-1.4	318-U1359B-010H_3A-1.4	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_3A-1.45	318-U1359B-010H_3A-1.45	318-U1359B-010H_3A-1.45	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_3A-1.5	318-U1359B-010H_3A-1.5	318-U1359B-010H_3A-1.5	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_4A-0	318-U1359B-010H_4A-0	318-U1359B-010H_4A-0	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_4A-0.05	318-U1359B-010H_4A-0.05	318-U1359B-010H_4A-0.05	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_4A-0.1	318-U1359B-010H_4A-0.1	318-U1359B-010H_4A-0.1	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_4A-0.15	318-U1359B-010H_4A-0.15	318-U1359B-010H_4A-0.15	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_4A-0.2	318-U1359B-010H_4A-0.2	318-U1359B-010H_4A-0.2	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_4A-0.25	318-U1359B-010H_4A-0.25	318-U1359B-010H_4A-0.25	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_4A-0.3	318-U1359B-010H_4A-0.3	318-U1359B-010H_4A-0.3	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_4A-0.35	318-U1359B-010H_4A-0.35	318-U1359B-010H_4A-0.35	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_4A-0.4	318-U1359B-010H_4A-0.4	318-U1359B-010H_4A-0.4	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_4A-0.45	318-U1359B-010H_4A-0.45	318-U1359B-010H_4A-0.45	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_4A-0.5	318-U1359B-010H_4A-0.5	318-U1359B-010H_4A-0.5	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_4A-0.55	318-U1359B-010H_4A-0.55	318-U1359B-010H_4A-0.55	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_4A-0.6	318-U1359B-010H_4A-0.6	318-U1359B-010H_4A-0.6	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_4A-0.65	318-U1359B-010H_4A-0.65	318-U1359B-010H_4A-0.65	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_4A-0.7	318-U1359B-010H_4A-0.7	318-U1359B-010H_4A-0.7	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_4A-0.75	318-U1359B-010H_4A-0.75	318-U1359B-010H_4A-0.75	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_4A-0.8	318-U1359B-010H_4A-0.8	318-U1359B-010H_4A-0.8	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_4A-0.85	318-U1359B-010H_4A-0.85	318-U1359B-010H_4A-0.85	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_4A-0.9	318-U1359B-010H_4A-0.9	318-U1359B-010H_4A-0.9	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_4A-0.95	318-U1359B-010H_4A-0.95	318-U1359B-010H_4A-0.95	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_4A-1	318-U1359B-010H_4A-1	318-U1359B-010H_4A-1	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_4A-1.05	318-U1359B-010H_4A-1.05	318-U1359B-010H_4A-1.05	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_4A-1.1	318-U1359B-010H_4A-1.1	318-U1359B-010H_4A-1.1	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_4A-1.15	318-U1359B-010H_4A-1.15	318-U1359B-010H_4A-1.15	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_4A-1.2	318-U1359B-010H_4A-1.2	318-U1359B-010H_4A-1.2	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_4A-1.25	318-U1359B-010H_4A-1.25	318-U1359B-010H_4A-1.25	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_4A-1.3	318-U1359B-010H_4A-1.3	318-U1359B-010H_4A-1.3	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_4A-1.35	318-U1359B-010H_4A-1.35	318-U1359B-010H_4A-1.35	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_4A-1.4	318-U1359B-010H_4A-1.4	318-U1359B-010H_4A-1.4	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_4A-1.45	318-U1359B-010H_4A-1.45	318-U1359B-010H_4A-1.45	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_4A-1.5	318-U1359B-010H_4A-1.5	318-U1359B-010H_4A-1.5	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_5A-0	318-U1359B-010H_5A-0	318-U1359B-010H_5A-0	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
This study	318	U1359B	318-U1359B-010H_5A-0.05	318-U1359B-010H_5A-0.05	318-U1359B-010H_5A-0.05	FS-C-DRILL-IODP:SO-V	Sedimentary		Not Specified	Sediment Layer
