tab 	er_specimens
er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	specimen_class	specimen_lithology	specimen_type	specimen_volume	specimen_weight
This study	U1361A	318-U1361A-007H_3A-0.2	318-U1361A-007H_3A-0.2	318-U1361A-007H_3A-0.2	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_3A-0.25	318-U1361A-007H_3A-0.25	318-U1361A-007H_3A-0.25	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_3A-0.3	318-U1361A-007H_3A-0.3	318-U1361A-007H_3A-0.3	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_3A-0.35	318-U1361A-007H_3A-0.35	318-U1361A-007H_3A-0.35	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_3A-0.4	318-U1361A-007H_3A-0.4	318-U1361A-007H_3A-0.4	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_3A-0.45	318-U1361A-007H_3A-0.45	318-U1361A-007H_3A-0.45	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_3A-0.5	318-U1361A-007H_3A-0.5	318-U1361A-007H_3A-0.5	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_3A-0.55	318-U1361A-007H_3A-0.55	318-U1361A-007H_3A-0.55	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_3A-0.6	318-U1361A-007H_3A-0.6	318-U1361A-007H_3A-0.6	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_3A-0.65	318-U1361A-007H_3A-0.65	318-U1361A-007H_3A-0.65	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_3A-0.7	318-U1361A-007H_3A-0.7	318-U1361A-007H_3A-0.7	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_3A-0.75	318-U1361A-007H_3A-0.75	318-U1361A-007H_3A-0.75	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_3A-0.8	318-U1361A-007H_3A-0.8	318-U1361A-007H_3A-0.8	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_3A-0.85	318-U1361A-007H_3A-0.85	318-U1361A-007H_3A-0.85	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_3A-0.9	318-U1361A-007H_3A-0.9	318-U1361A-007H_3A-0.9	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_3A-0.95	318-U1361A-007H_3A-0.95	318-U1361A-007H_3A-0.95	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_3A-1	318-U1361A-007H_3A-1	318-U1361A-007H_3A-1	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_3A-1.05	318-U1361A-007H_3A-1.05	318-U1361A-007H_3A-1.05	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_3A-1.1	318-U1361A-007H_3A-1.1	318-U1361A-007H_3A-1.1	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_3A-1.15	318-U1361A-007H_3A-1.15	318-U1361A-007H_3A-1.15	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_3A-1.2	318-U1361A-007H_3A-1.2	318-U1361A-007H_3A-1.2	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_3A-1.25	318-U1361A-007H_3A-1.25	318-U1361A-007H_3A-1.25	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_3A-1.3	318-U1361A-007H_3A-1.3	318-U1361A-007H_3A-1.3	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_3A-1.35	318-U1361A-007H_3A-1.35	318-U1361A-007H_3A-1.35	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_3A-1.4	318-U1361A-007H_3A-1.4	318-U1361A-007H_3A-1.4	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_4A-0.1	318-U1361A-007H_4A-0.1	318-U1361A-007H_4A-0.1	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_4A-0.15	318-U1361A-007H_4A-0.15	318-U1361A-007H_4A-0.15	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_4A-0.2	318-U1361A-007H_4A-0.2	318-U1361A-007H_4A-0.2	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_4A-0.25	318-U1361A-007H_4A-0.25	318-U1361A-007H_4A-0.25	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_4A-0.3	318-U1361A-007H_4A-0.3	318-U1361A-007H_4A-0.3	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_4A-0.35	318-U1361A-007H_4A-0.35	318-U1361A-007H_4A-0.35	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_4A-0.4	318-U1361A-007H_4A-0.4	318-U1361A-007H_4A-0.4	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_4A-0.45	318-U1361A-007H_4A-0.45	318-U1361A-007H_4A-0.45	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_4A-0.6	318-U1361A-007H_4A-0.6	318-U1361A-007H_4A-0.6	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_4A-0.65	318-U1361A-007H_4A-0.65	318-U1361A-007H_4A-0.65	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_4A-0.7	318-U1361A-007H_4A-0.7	318-U1361A-007H_4A-0.7	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_4A-0.75	318-U1361A-007H_4A-0.75	318-U1361A-007H_4A-0.75	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_4A-0.8	318-U1361A-007H_4A-0.8	318-U1361A-007H_4A-0.8	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_4A-0.85	318-U1361A-007H_4A-0.85	318-U1361A-007H_4A-0.85	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_4A-0.9	318-U1361A-007H_4A-0.9	318-U1361A-007H_4A-0.9	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_4A-0.95	318-U1361A-007H_4A-0.95	318-U1361A-007H_4A-0.95	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_4A-1	318-U1361A-007H_4A-1	318-U1361A-007H_4A-1	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_4A-1.05	318-U1361A-007H_4A-1.05	318-U1361A-007H_4A-1.05	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_4A-1.1	318-U1361A-007H_4A-1.1	318-U1361A-007H_4A-1.1	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_4A-1.15	318-U1361A-007H_4A-1.15	318-U1361A-007H_4A-1.15	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_4A-1.2	318-U1361A-007H_4A-1.2	318-U1361A-007H_4A-1.2	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_4A-1.25	318-U1361A-007H_4A-1.25	318-U1361A-007H_4A-1.25	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_4A-1.3	318-U1361A-007H_4A-1.3	318-U1361A-007H_4A-1.3	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_4A-1.35	318-U1361A-007H_4A-1.35	318-U1361A-007H_4A-1.35	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_4A-1.4	318-U1361A-007H_4A-1.4	318-U1361A-007H_4A-1.4	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_5A-0.1	318-U1361A-007H_5A-0.1	318-U1361A-007H_5A-0.1	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_5A-0.15	318-U1361A-007H_5A-0.15	318-U1361A-007H_5A-0.15	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_5A-0.2	318-U1361A-007H_5A-0.2	318-U1361A-007H_5A-0.2	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_5A-0.25	318-U1361A-007H_5A-0.25	318-U1361A-007H_5A-0.25	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_5A-0.3	318-U1361A-007H_5A-0.3	318-U1361A-007H_5A-0.3	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_5A-0.35	318-U1361A-007H_5A-0.35	318-U1361A-007H_5A-0.35	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_5A-0.4	318-U1361A-007H_5A-0.4	318-U1361A-007H_5A-0.4	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_5A-0.45	318-U1361A-007H_5A-0.45	318-U1361A-007H_5A-0.45	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_5A-0.5	318-U1361A-007H_5A-0.5	318-U1361A-007H_5A-0.5	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_5A-0.55	318-U1361A-007H_5A-0.55	318-U1361A-007H_5A-0.55	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_5A-0.6	318-U1361A-007H_5A-0.6	318-U1361A-007H_5A-0.6	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_5A-0.65	318-U1361A-007H_5A-0.65	318-U1361A-007H_5A-0.65	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_5A-0.7	318-U1361A-007H_5A-0.7	318-U1361A-007H_5A-0.7	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_5A-0.75	318-U1361A-007H_5A-0.75	318-U1361A-007H_5A-0.75	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_5A-0.8	318-U1361A-007H_5A-0.8	318-U1361A-007H_5A-0.8	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_5A-0.85	318-U1361A-007H_5A-0.85	318-U1361A-007H_5A-0.85	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_5A-0.9	318-U1361A-007H_5A-0.9	318-U1361A-007H_5A-0.9	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_5A-0.95	318-U1361A-007H_5A-0.95	318-U1361A-007H_5A-0.95	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_5A-1	318-U1361A-007H_5A-1	318-U1361A-007H_5A-1	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_5A-1.05	318-U1361A-007H_5A-1.05	318-U1361A-007H_5A-1.05	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_5A-1.1	318-U1361A-007H_5A-1.1	318-U1361A-007H_5A-1.1	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_5A-1.15	318-U1361A-007H_5A-1.15	318-U1361A-007H_5A-1.15	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_5A-1.2	318-U1361A-007H_5A-1.2	318-U1361A-007H_5A-1.2	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_5A-1.25	318-U1361A-007H_5A-1.25	318-U1361A-007H_5A-1.25	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_5A-1.3	318-U1361A-007H_5A-1.3	318-U1361A-007H_5A-1.3	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_5A-1.35	318-U1361A-007H_5A-1.35	318-U1361A-007H_5A-1.35	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_5A-1.4	318-U1361A-007H_5A-1.4	318-U1361A-007H_5A-1.4	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_6A-0.1	318-U1361A-007H_6A-0.1	318-U1361A-007H_6A-0.1	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_6A-0.15	318-U1361A-007H_6A-0.15	318-U1361A-007H_6A-0.15	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_6A-0.2	318-U1361A-007H_6A-0.2	318-U1361A-007H_6A-0.2	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_6A-0.25	318-U1361A-007H_6A-0.25	318-U1361A-007H_6A-0.25	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_6A-0.3	318-U1361A-007H_6A-0.3	318-U1361A-007H_6A-0.3	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_6A-0.35	318-U1361A-007H_6A-0.35	318-U1361A-007H_6A-0.35	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_6A-0.4	318-U1361A-007H_6A-0.4	318-U1361A-007H_6A-0.4	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_6A-0.45	318-U1361A-007H_6A-0.45	318-U1361A-007H_6A-0.45	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_6A-0.5	318-U1361A-007H_6A-0.5	318-U1361A-007H_6A-0.5	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_6A-0.55	318-U1361A-007H_6A-0.55	318-U1361A-007H_6A-0.55	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_6A-0.6	318-U1361A-007H_6A-0.6	318-U1361A-007H_6A-0.6	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_6A-0.65	318-U1361A-007H_6A-0.65	318-U1361A-007H_6A-0.65	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_6A-0.7	318-U1361A-007H_6A-0.7	318-U1361A-007H_6A-0.7	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_6A-0.75	318-U1361A-007H_6A-0.75	318-U1361A-007H_6A-0.75	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_6A-0.8	318-U1361A-007H_6A-0.8	318-U1361A-007H_6A-0.8	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_6A-0.85	318-U1361A-007H_6A-0.85	318-U1361A-007H_6A-0.85	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_6A-0.9	318-U1361A-007H_6A-0.9	318-U1361A-007H_6A-0.9	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_6A-0.95	318-U1361A-007H_6A-0.95	318-U1361A-007H_6A-0.95	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_6A-1	318-U1361A-007H_6A-1	318-U1361A-007H_6A-1	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_6A-1.05	318-U1361A-007H_6A-1.05	318-U1361A-007H_6A-1.05	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_6A-1.1	318-U1361A-007H_6A-1.1	318-U1361A-007H_6A-1.1	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_6A-1.15	318-U1361A-007H_6A-1.15	318-U1361A-007H_6A-1.15	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_6A-1.2	318-U1361A-007H_6A-1.2	318-U1361A-007H_6A-1.2	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_6A-1.25	318-U1361A-007H_6A-1.25	318-U1361A-007H_6A-1.25	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_6A-1.3	318-U1361A-007H_6A-1.3	318-U1361A-007H_6A-1.3	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_6A-1.35	318-U1361A-007H_6A-1.35	318-U1361A-007H_6A-1.35	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_6A-1.4	318-U1361A-007H_6A-1.4	318-U1361A-007H_6A-1.4	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_7A-0.1	318-U1361A-007H_7A-0.1	318-U1361A-007H_7A-0.1	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_7A-0.15	318-U1361A-007H_7A-0.15	318-U1361A-007H_7A-0.15	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_7A-0.2	318-U1361A-007H_7A-0.2	318-U1361A-007H_7A-0.2	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_7A-0.25	318-U1361A-007H_7A-0.25	318-U1361A-007H_7A-0.25	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_7A-0.3	318-U1361A-007H_7A-0.3	318-U1361A-007H_7A-0.3	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_7A-0.35	318-U1361A-007H_7A-0.35	318-U1361A-007H_7A-0.35	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_7A-0.4	318-U1361A-007H_7A-0.4	318-U1361A-007H_7A-0.4	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_7A-0.45	318-U1361A-007H_7A-0.45	318-U1361A-007H_7A-0.45	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_7A-0.5	318-U1361A-007H_7A-0.5	318-U1361A-007H_7A-0.5	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_7A-0.55	318-U1361A-007H_7A-0.55	318-U1361A-007H_7A-0.55	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-007H_7A-0.6	318-U1361A-007H_7A-0.6	318-U1361A-007H_7A-0.6	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-008H-1-W-73	318-U1361A-008H-1-W-73	318-U1361A-008H-1-W-73	Sedimentary	Silty Clay	Sediment Layer	0.007	0.0054785
This study	U1361A	318-U1361A-008H-1-W-73a	318-U1361A-008H-1-W-73a	318-U1361A-008H-1-W-73a	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-008H-2-W-92	318-U1361A-008H-2-W-92	318-U1361A-008H-2-W-92	Sedimentary	Silty Clay	Sediment Layer	0.007	0.0064445
This study	U1361A	318-U1361A-008H-3-W-102	318-U1361A-008H-3-W-102	318-U1361A-008H-3-W-102	Sedimentary	Silty Clay	Sediment Layer	0.007	0.0052011
This study	U1361A	318-U1361A-008H-3-W-102a	318-U1361A-008H-3-W-102a	318-U1361A-008H-3-W-102a	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-008H-4-W-78	318-U1361A-008H-4-W-78	318-U1361A-008H-4-W-78	Sedimentary	Silty Clay	Sediment Layer	0.007	0.0056621
This study	U1361A	318-U1361A-008H-4-W-78a	318-U1361A-008H-4-W-78a	318-U1361A-008H-4-W-78a	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-008H-5-W-67	318-U1361A-008H-5-W-67	318-U1361A-008H-5-W-67	Sedimentary	Silty Clay	Sediment Layer	0.007	0.0053966
This study	U1361A	318-U1361A-008H-5-W-67a	318-U1361A-008H-5-W-67a	318-U1361A-008H-5-W-67a	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-008H-6-W-83	318-U1361A-008H-6-W-83	318-U1361A-008H-6-W-83	Sedimentary	Silty Clay	Sediment Layer	0.007	0.0059211
This study	U1361A	318-U1361A-008H-6-W-83a	318-U1361A-008H-6-W-83a	318-U1361A-008H-6-W-83a	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-008H-7-W-28	318-U1361A-008H-7-W-28	318-U1361A-008H-7-W-28	Sedimentary	Silty Clay	Sediment Layer	0.007	0.005621522
This study	U1361A	318-U1361A-008H-7-W-28a	318-U1361A-008H-7-W-28a	318-U1361A-008H-7-W-28a	Sedimentary	Silty Clay	Sediment Layer	0.007	0.000327522
This study	U1361A	318-U1361A-008H_1A-0.4	318-U1361A-008H_1A-0.4	318-U1361A-008H_1A-0.4	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-008H_1A-0.45	318-U1361A-008H_1A-0.45	318-U1361A-008H_1A-0.45	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-008H_1A-0.5	318-U1361A-008H_1A-0.5	318-U1361A-008H_1A-0.5	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-008H_1A-0.55	318-U1361A-008H_1A-0.55	318-U1361A-008H_1A-0.55	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-008H_1A-0.6	318-U1361A-008H_1A-0.6	318-U1361A-008H_1A-0.6	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-008H_1A-0.65	318-U1361A-008H_1A-0.65	318-U1361A-008H_1A-0.65	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-008H_1A-0.7	318-U1361A-008H_1A-0.7	318-U1361A-008H_1A-0.7	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-008H_1A-0.75	318-U1361A-008H_1A-0.75	318-U1361A-008H_1A-0.75	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-008H_1A-0.8	318-U1361A-008H_1A-0.8	318-U1361A-008H_1A-0.8	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-008H_1A-0.85	318-U1361A-008H_1A-0.85	318-U1361A-008H_1A-0.85	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-008H_1A-0.9	318-U1361A-008H_1A-0.9	318-U1361A-008H_1A-0.9	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-008H_1A-0.95	318-U1361A-008H_1A-0.95	318-U1361A-008H_1A-0.95	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-008H_1A-1	318-U1361A-008H_1A-1	318-U1361A-008H_1A-1	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-008H_1A-1.4	318-U1361A-008H_1A-1.4	318-U1361A-008H_1A-1.4	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-008H_2A-0.1	318-U1361A-008H_2A-0.1	318-U1361A-008H_2A-0.1	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-008H_2A-0.15	318-U1361A-008H_2A-0.15	318-U1361A-008H_2A-0.15	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-008H_2A-0.2	318-U1361A-008H_2A-0.2	318-U1361A-008H_2A-0.2	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-008H_2A-0.25	318-U1361A-008H_2A-0.25	318-U1361A-008H_2A-0.25	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-008H_2A-0.3	318-U1361A-008H_2A-0.3	318-U1361A-008H_2A-0.3	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-008H_2A-0.35	318-U1361A-008H_2A-0.35	318-U1361A-008H_2A-0.35	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-008H_2A-0.4	318-U1361A-008H_2A-0.4	318-U1361A-008H_2A-0.4	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-008H_2A-0.45	318-U1361A-008H_2A-0.45	318-U1361A-008H_2A-0.45	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-008H_2A-0.5	318-U1361A-008H_2A-0.5	318-U1361A-008H_2A-0.5	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-008H_2A-0.65	318-U1361A-008H_2A-0.65	318-U1361A-008H_2A-0.65	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-008H_2A-0.7	318-U1361A-008H_2A-0.7	318-U1361A-008H_2A-0.7	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-008H_2A-0.75	318-U1361A-008H_2A-0.75	318-U1361A-008H_2A-0.75	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-008H_2A-0.8	318-U1361A-008H_2A-0.8	318-U1361A-008H_2A-0.8	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-008H_2A-0.85	318-U1361A-008H_2A-0.85	318-U1361A-008H_2A-0.85	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-008H_2A-0.9	318-U1361A-008H_2A-0.9	318-U1361A-008H_2A-0.9	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-008H_2A-0.95	318-U1361A-008H_2A-0.95	318-U1361A-008H_2A-0.95	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-008H_2A-1	318-U1361A-008H_2A-1	318-U1361A-008H_2A-1	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-008H_2A-1.05	318-U1361A-008H_2A-1.05	318-U1361A-008H_2A-1.05	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-008H_2A-1.1	318-U1361A-008H_2A-1.1	318-U1361A-008H_2A-1.1	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-008H_2A-1.15	318-U1361A-008H_2A-1.15	318-U1361A-008H_2A-1.15	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-008H_2A-1.2	318-U1361A-008H_2A-1.2	318-U1361A-008H_2A-1.2	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-008H_2A-1.25	318-U1361A-008H_2A-1.25	318-U1361A-008H_2A-1.25	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-008H_2A-1.3	318-U1361A-008H_2A-1.3	318-U1361A-008H_2A-1.3	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-008H_2A-1.35	318-U1361A-008H_2A-1.35	318-U1361A-008H_2A-1.35	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-008H_2A-1.4	318-U1361A-008H_2A-1.4	318-U1361A-008H_2A-1.4	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-008H_3A-0.1	318-U1361A-008H_3A-0.1	318-U1361A-008H_3A-0.1	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-008H_3A-0.15	318-U1361A-008H_3A-0.15	318-U1361A-008H_3A-0.15	Sedimentary	Silty Clay	Sediment Layer		
